Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,109.919998,110.239998,108.349998,109.449997,106.595917,1198500
2016-01-05,110.169998,110.769997,109.160004,110.110001,107.238708,1078000
2016-01-06,108.419998,109.680000,108.239998,109.230003,106.381668,575100
2016-01-07,107.339996,108.440002,105.139999,105.290001,102.544403,1087900
2016-01-08,105.750000,105.930000,102.040001,102.239998,99.573929,1421200
2016-01-11,103.019997,103.120003,100.750000,101.830002,99.174622,1380100
2016-01-12,102.470001,103.150002,100.959999,102.419998,99.749252,1186100
2016-01-13,102.839996,103.730003,100.629997,101.040001,98.405228,1011400
2016-01-14,101.000000,104.150002,100.349998,103.459999,100.762131,1263200
2016-01-15,100.680000,103.300003,100.510002,102.860001,100.177773,953700
2016-01-19,103.940002,104.300003,102.930000,103.860001,101.151703,1054400
2016-01-20,102.199997,102.820000,98.400002,101.680000,99.028534,886500
2016-01-21,102.000000,103.320000,100.879997,102.620003,99.944023,863000
2016-01-22,103.870003,104.870003,103.709999,104.839996,102.106133,708800
2016-01-25,104.629997,104.699997,103.720001,104.139999,101.424385,1024000
2016-01-26,104.309998,105.379997,104.010002,104.849998,102.115875,691100
2016-01-27,104.709999,105.180000,102.470001,102.980003,100.294640,827800
2016-01-28,103.559998,103.680000,101.650002,101.769997,99.116188,931500
2016-01-29,102.760002,105.860001,102.220001,105.800003,103.041115,1238100
2016-02-01,105.050003,107.389999,104.739998,106.919998,104.131897,986600
2016-02-02,106.010002,106.510002,103.290001,103.750000,101.044563,854600
2016-02-03,104.489998,104.839996,100.870003,103.169998,100.479675,766700
2016-02-04,103.120003,104.160004,102.599998,103.669998,100.966644,576200
2016-02-05,103.269997,103.760002,99.529999,99.879997,97.275467,1049000
2016-02-08,99.120003,99.300003,92.809998,93.900002,91.451401,1683700
2016-02-09,92.650002,94.220001,92.260002,93.220001,90.789146,1661300
2016-02-10,93.940002,95.510002,93.010002,94.519997,92.055244,1549200
2016-02-11,93.959999,96.629997,91.720001,93.449997,91.013153,1635800
2016-02-12,95.300003,99.139999,95.300003,97.470001,94.928322,1402600
2016-02-16,98.970001,99.940002,97.610001,99.169998,96.583984,1327800
2016-02-17,100.089996,101.959999,99.489998,101.790001,99.135674,1054600
2016-02-18,102.220001,102.550003,100.410004,100.889999,98.259132,768100
2016-02-19,100.440002,101.139999,99.790001,100.989998,98.356522,1542500
2016-02-22,101.830002,103.669998,101.830002,103.360001,100.664742,923200
2016-02-23,103.260002,103.800003,102.080002,103.139999,100.450462,624200
2016-02-24,102.449997,104.540001,101.290001,104.440002,101.716560,788900
2016-02-25,103.800003,106.580002,103.800003,106.529999,103.752060,924600
2016-02-26,106.730003,107.080002,105.930000,106.370003,103.596245,629900
2016-02-29,106.029999,106.529999,104.779999,104.879997,102.145088,652900
2016-03-01,105.589996,107.089996,105.180000,106.489998,104.040474,637900
2016-03-02,105.989998,107.040001,105.410004,107.000000,104.538742,595200
2016-03-03,106.699997,107.169998,105.919998,107.129997,104.665741,513100
2016-03-04,107.000000,108.639999,105.970001,107.660004,105.183556,814800
2016-03-07,106.820000,107.449997,105.129997,106.080002,103.639900,562100
2016-03-08,105.120003,106.139999,104.660004,106.000000,103.561752,673500
2016-03-09,106.599998,107.000000,106.040001,106.760002,104.304260,550000
2016-03-10,107.160004,107.680000,105.519997,106.779999,104.323799,579000
2016-03-11,107.599998,108.550003,106.809998,108.449997,105.955383,1310800
2016-03-14,108.059998,110.000000,107.519997,109.709999,107.186401,711200
2016-03-15,109.000000,110.239998,108.629997,109.500000,106.981239,650900
2016-03-16,108.820000,110.400002,108.650002,110.129997,107.596741,575300
2016-03-17,109.919998,111.540001,109.830002,111.309998,108.749603,540800
2016-03-18,111.860001,113.029999,111.180000,112.510002,109.921989,959300
2016-03-21,111.940002,112.589996,111.540001,112.220001,109.638680,590900
2016-03-22,111.580002,112.970001,111.089996,112.510002,109.921989,410400
